n_rows,n_cols,n_refs,solver,n_iter_max,n_iter_min,n_iter_sum,n_processors,n_coords,dt_init,dt_build_S,dt_build_rhs,dt_solve,t_cp_comm,t_if_comm,glob_b0,glob_b1,glob_b2,glob_b3
1,4,3,cg,53,53,212,4,297,155,37,7,348,60,63,1,0,0,0
1,4,3,cg,53,53,212,4,297,105,29,7,326,58,57,1,0,0,0
1,4,3,cg,53,53,212,4,297,148,36,8,448,64,63,1,0,0,0
1,4,3,cg,53,53,212,4,297,157,48,10,442,65,56,1,0,0,0
1,4,3,cg,53,53,212,4,297,124,38,8,587,106,109,1,0,0,0
1,4,3,cg,53,53,212,4,297,104,40,11,453,82,76,1,0,0,0
1,4,3,cg,53,53,212,4,297,117,54,9,437,82,68,1,0,0,0
1,4,3,cg,53,53,212,4,297,105,42,9,447,81,69,1,0,0,0
1,4,3,cg,53,53,212,4,297,223,53,17,636,93,98,1,0,0,0
1,4,3,cg,53,53,212,4,297,165,65,9,423,64,68,1,0,0,0
1,4,3,cg,53,53,212,4,297,109,51,12,1006,177,184,1,0,0,0
1,4,3,cg,53,53,212,4,297,111,39,8,922,170,172,1,0,0,0
1,4,3,cg,53,53,212,4,297,154,59,15,583,95,92,1,0,0,0
1,4,3,cg,53,53,212,4,297,109,40,9,441,77,66,1,0,0,0
1,4,3,cg,53,53,212,4,297,115,33,8,457,81,81,1,0,0,0
1,4,3,cg,53,53,212,4,297,202,60,13,1019,196,192,1,0,0,0
1,4,3,cg,53,53,212,4,297,135,36,10,427,68,56,1,0,0,0
1,4,3,cg,53,53,212,4,297,210,59,14,1084,193,207,1,0,0,0
1,4,3,cg,53,53,212,4,297,173,44,12,539,77,73,1,0,0,0
1,4,3,cg,53,53,212,4,297,140,38,10,651,114,120,1,0,0,0
1,4,3,cg,53,53,212,4,297,156,30,7,374,64,73,1,0,0,0
1,4,4,cg,110,110,440,4,1105,280,105,31,2042,231,137,1,0,0,0
1,4,4,cg,110,110,440,4,1105,551,88,39,2353,156,139,1,0,0,0
1,4,4,cg,110,110,440,4,1105,224,61,16,2896,275,262,1,0,0,0
1,4,4,cg,110,110,440,4,1105,339,65,24,1879,107,125,1,0,0,0
1,4,4,cg,110,110,440,4,1105,246,68,18,4183,358,397,1,0,0,0
1,4,4,cg,110,110,440,4,1105,244,86,24,1878,235,140,1,0,0,0
1,4,4,cg,110,110,440,4,1105,253,85,24,1867,234,139,1,0,0,0
1,4,4,cg,110,110,440,4,1105,225,53,14,2820,262,262,1,0,0,0
1,4,4,cg,110,110,440,4,1105,439,156,48,3467,343,320,1,0,0,0
1,4,4,cg,110,110,440,4,1105,358,125,35,2387,299,183,1,0,0,0
1,4,4,cg,110,110,440,4,1105,256,88,25,1868,224,139,1,0,0,0
1,4,4,cg,110,110,440,4,1105,338,67,24,1865,112,111,1,0,0,0
1,4,4,cg,110,110,440,4,1105,228,84,25,4501,381,434,1,0,0,0
1,4,4,cg,110,110,440,4,1105,531,192,75,4289,388,455,1,0,0,0
1,4,4,cg,110,110,440,4,1105,325,115,36,2083,256,146,1,0,0,0
1,4,4,cg,110,110,440,4,1105,386,75,28,1868,108,134,1,0,0,0
1,4,4,cg,110,110,440,4,1105,235,52,15,3768,287,364,1,0,0,0
1,4,4,cg,110,110,440,4,1105,523,206,63,4553,407,471,1,0,0,0
